idx,population,X,Y,Z,border_distance,total_truth,total_pred,pred_over_truth,genPhotons,min_opdet_dist,pe_weighted_dist,closest_detID,max_single_opdet_pe,max_pe_detID
184,D_high_truth_gt1200k,20,93.406,1773.45,93.406,1.28013e+06,1.31687e+06,1.0287,10000000,20.05,108.947,3698,584368,3698
185,D_high_truth_gt1200k,20,93.406,1894.24,93.406,1.2456e+06,1.30101e+06,1.04448,10000000,20.05,108.791,3678,581969,3678
186,D_high_truth_gt1200k,20,93.406,2005.84,93.406,1.28141e+06,1.31687e+06,1.02767,10000000,20.05,108.996,3658,583245,3658
187,D_high_truth_gt1200k,20,93.406,2126.63,93.406,1.24472e+06,1.30101e+06,1.04523,10000000,20.05,108.475,3638,583055,3638
188,D_high_truth_gt1200k,20,93.406,2238.23,93.406,1.28102e+06,1.31687e+06,1.02798,10000000,20.05,108.687,3618,584564,3618
189,D_high_truth_gt1200k,20,93.406,2359.02,93.406,1.24617e+06,1.30101e+06,1.044,10000000,20.05,108.702,3598,583218,3598
190,D_high_truth_gt1200k,20,93.406,2470.62,93.406,1.28017e+06,1.31687e+06,1.02867,10000000,20.05,108.812,3578,584586,3578
191,D_high_truth_gt1200k,20,93.406,2591.41,93.406,1.24643e+06,1.30101e+06,1.04379,10000000,20.05,108.785,3558,583162,3558
192,D_high_truth_gt1200k,20,93.406,2703.01,93.406,1.28191e+06,1.31687e+06,1.02727,10000000,20.05,108.75,3538,584906,3538
193,D_high_truth_gt1200k,20,93.406,2823.8,93.406,1.24606e+06,1.30101e+06,1.0441,10000000,20.05,108.404,3518,583907,3518
194,D_high_truth_gt1200k,20,93.406,2935.4,93.406,1.28072e+06,1.31687e+06,1.02822,10000000,20.05,108.763,3498,584472,3498
195,D_high_truth_gt1200k,20,93.406,3056.19,93.406,1.24622e+06,1.30101e+06,1.04396,10000000,20.05,108.409,3478,583525,3478
196,D_high_truth_gt1200k,20,93.406,3167.79,93.406,1.28053e+06,1.31687e+06,1.02838,10000000,20.05,108.702,3458,584289,3458
197,D_high_truth_gt1200k,20,93.406,3288.58,93.406,1.24594e+06,1.30101e+06,1.0442,10000000,20.05,109.004,3438,582763,3438
198,D_high_truth_gt1200k,20,93.406,3400.18,93.406,1.28284e+06,1.31687e+06,1.02652,10000000,20.05,109.084,3418,584284,3418
199,D_high_truth_gt1200k,20,93.406,3520.97,93.406,1.2468e+06,1.30101e+06,1.04348,10000000,20.05,108.656,3398,582649,3398
200,D_high_truth_gt1200k,20,93.406,3632.57,93.406,1.28165e+06,1.31687e+06,1.02748,10000000,20.05,108.936,3378,583804,3378
201,D_high_truth_gt1200k,20,93.406,3753.36,93.406,1.2461e+06,1.30101e+06,1.04406,10000000,20.05,108.566,3358,582910,3358
202,D_high_truth_gt1200k,20,93.406,3864.96,93.406,1.28024e+06,1.31687e+06,1.02861,10000000,20.05,108.905,3338,583423,3338
203,D_high_truth_gt1200k,20,93.406,3985.75,93.406,1.24652e+06,1.30101e+06,1.04372,10000000,20.05,108.629,3318,583061,3318
204,D_high_truth_gt1200k,20,93.406,4097.35,93.406,1.28185e+06,1.31687e+06,1.02732,10000000,20.05,108.868,3298,583949,3298
205,D_high_truth_gt1200k,20,93.406,4218.14,93.406,1.24622e+06,1.30101e+06,1.04396,10000000,20.05,108.833,3278,581951,3278
206,D_high_truth_gt1200k,20,93.406,4329.74,93.406,1.28112e+06,1.31687e+06,1.02791,10000000,20.05,108.968,3258,583613,3258
207,D_high_truth_gt1200k,20,93.406,4450.53,93.406,1.24548e+06,1.30098e+06,1.04456,10000000,20.05,108.578,3238,583072,3238
208,D_high_truth_gt1200k,20,93.406,4562.13,93.406,1.27902e+06,1.31679e+06,1.02953,10000000,20.05,108.934,3218,583252,3218
209,D_high_truth_gt1200k,20,93.406,4682.92,93.406,1.24593e+06,1.30083e+06,1.04407,10000000,20.05,108.395,3198,582975,3198
210,D_high_truth_gt1200k,20,93.406,4794.52,93.406,1.28098e+06,1.3165e+06,1.02773,10000000,20.05,108.542,3178,584384,3178
211,D_high_truth_gt1200k,20,93.406,4915.31,93.406,1.24595e+06,1.30022e+06,1.04355,10000000,20.05,108.399,3158,582312,3158
212,D_high_truth_gt1200k,20,93.406,5026.91,93.406,1.28025e+06,1.31528e+06,1.02736,10000000,20.05,108.232,3138,584427,3138
213,D_high_truth_gt1200k,20,93.406,5147.7,93.406,1.2438e+06,1.29763e+06,1.04327,10000000,20.05,107.562,3118,582073,3118
214,D_high_truth_gt1200k,20,93.406,5259.3,93.406,1.27767e+06,1.31005e+06,1.02534,10000000,20.05,106.77,3098,583651,3098
215,D_high_truth_gt1200k,20,93.406,5380.09,93.406,1.23914e+06,1.28636e+06,1.0381,10000000,20.05,104.533,3078,582445,3078
216,D_high_truth_gt1200k,20,93.406,5491.69,93.406,1.26449e+06,1.28675e+06,1.0176,10000000,20.05,101.708,3058,583083,3058
217,D_high_truth_gt1200k,20,93.406,5612.48,146.207,1.20877e+06,1.25672e+06,1.03967,10000000,20.05,95.8458,3038,582512,3038
218,C_bridge_truth_1100k_1200k,20,93.406,5724.08,242.769,1.19414e+06,1.21204e+06,1.01499,10000000,20.05,89.7728,3018,587194,3018
219,B_mid_truth_600k_1100k,20,108.973,35.119,286.421,884290,877988,0.992873,10000000,25.384,109.366,3998,350835,3998
220,B_mid_truth_600k_1100k,20,108.973,146.719,188.07,1.00267e+06,1.03326e+06,1.03051,10000000,25.384,113.425,3978,338094,3978
221,B_mid_truth_600k_1100k,20,108.973,267.509,113.714,1.00206e+06,1.04438e+06,1.04223,10000000,25.384,121.461,3958,336010,3958
222,B_mid_truth_600k_1100k,20,108.973,379.109,108.973,1.04788e+06,1.06864e+06,1.01981,10000000,25.384,125.384,3938,336811,3938
223,B_mid_truth_600k_1100k,20,108.973,499.899,108.973,1.0195e+06,1.06437e+06,1.04401,10000000,25.384,128.388,3918,336888,3918
224,B_mid_truth_600k_1100k,20,108.973,611.499,108.973,1.05503e+06,1.08408e+06,1.02754,10000000,25.384,129.573,3898,336942,3898
225,B_mid_truth_600k_1100k,20,108.973,732.289,108.973,1.02369e+06,1.07147e+06,1.04668,10000000,25.384,131.342,3878,336134,3878
226,B_mid_truth_600k_1100k,20,108.973,843.889,108.973,1.05744e+06,1.08759e+06,1.02851,10000000,25.384,131.129,3858,336702,3858
227,B_mid_truth_600k_1100k,20,108.973,964.679,108.973,1.02232e+06,1.07312e+06,1.04968,10000000,25.384,131.544,3838,336636,3838
228,B_mid_truth_600k_1100k,20,108.973,1076.28,108.973,1.06032e+06,1.08842e+06,1.0265,10000000,25.384,131.747,3818,337057,3818
229,B_mid_truth_600k_1100k,20,108.973,1197.07,108.973,1.02246e+06,1.07352e+06,1.04994,10000000,25.384,132.079,3798,336141,3798
230,B_mid_truth_600k_1100k,20,108.973,1308.67,108.973,1.0592e+06,1.08862e+06,1.02777,10000000,25.384,131.911,3778,336689,3778
231,B_mid_truth_600k_1100k,20,108.973,1429.46,108.973,1.02503e+06,1.07361e+06,1.0474,10000000,25.384,131.988,3758,337131,3758
232,B_mid_truth_600k_1100k,20,108.973,1541.06,108.973,1.05835e+06,1.08866e+06,1.02864,10000000,25.384,131.519,3738,337280,3738
233,B_mid_truth_600k_1100k,20,108.973,1661.85,108.973,1.02295e+06,1.07362e+06,1.04954,10000000,25.384,132.016,3718,335659,3718
234,B_mid_truth_600k_1100k,20,108.973,1773.45,108.973,1.05787e+06,1.08866e+06,1.02911,10000000,25.384,131.592,3698,337118,3698
235,B_mid_truth_600k_1100k,20,108.973,1894.24,108.973,1.02201e+06,1.07362e+06,1.0505,10000000,25.384,132.001,3678,335923,3678
236,B_mid_truth_600k_1100k,20,108.973,2005.84,108.973,1.05711e+06,1.08866e+06,1.02985,10000000,25.384,131.628,3658,337181,3658
237,B_mid_truth_600k_1100k,20,108.973,2126.63,108.973,1.02338e+06,1.07362e+06,1.04909,10000000,25.384,132.127,3638,335627,3638
238,B_mid_truth_600k_1100k,20,108.973,2238.23,108.973,1.05917e+06,1.08866e+06,1.02785,10000000,25.384,131.512,3618,338316,3618
239,B_mid_truth_600k_1100k,20,108.973,2359.02,108.973,1.02307e+06,1.07362e+06,1.04941,10000000,25.384,131.944,3598,336049,3598
240,B_mid_truth_600k_1100k,20,108.973,2470.62,108.973,1.05865e+06,1.08866e+06,1.02836,10000000,25.384,131.745,3578,336511,3578
241,B_mid_truth_600k_1100k,20,108.973,2591.41,108.973,1.02311e+06,1.07362e+06,1.04937,10000000,25.384,131.964,3558,336373,3558
242,B_mid_truth_600k_1100k,20,108.973,2703.01,108.973,1.05871e+06,1.08866e+06,1.0283,10000000,25.384,131.76,3538,336836,3538
243,B_mid_truth_600k_1100k,20,108.973,2823.8,108.973,1.02145e+06,1.07362e+06,1.05107,10000000,25.384,132.231,3518,334423,3518
244,B_mid_truth_600k_1100k,20,108.973,2935.4,108.973,1.05857e+06,1.08866e+06,1.02843,10000000,25.384,131.835,3498,337385,3498
245,B_mid_truth_600k_1100k,20,108.973,3056.19,108.973,1.02432e+06,1.07362e+06,1.04813,10000000,25.384,132.01,3478,337091,3478
246,B_mid_truth_600k_1100k,20,108.973,3167.79,108.973,1.05671e+06,1.08866e+06,1.03024,10000000,25.384,131.541,3458,336528,3458
247,B_mid_truth_600k_1100k,20,108.973,3288.58,108.973,1.02478e+06,1.07362e+06,1.04766,10000000,25.384,132.022,3438,336289,3438
248,B_mid_truth_600k_1100k,20,108.973,3400.18,108.973,1.05925e+06,1.08866e+06,1.02777,10000000,25.384,131.754,3418,336275,3418
249,B_mid_truth_600k_1100k,20,108.973,3520.97,108.973,1.0244e+06,1.07362e+06,1.04805,10000000,25.384,131.977,3398,336337,3398
250,B_mid_truth_600k_1100k,20,108.973,3632.57,108.973,1.05995e+06,1.08866e+06,1.02709,10000000,25.384,131.67,3378,337149,3378
251,B_mid_truth_600k_1100k,20,108.973,3753.36,108.973,1.02314e+06,1.07362e+06,1.04934,10000000,25.384,132.004,3358,335844,3358
252,B_mid_truth_600k_1100k,20,108.973,3864.96,108.973,1.05767e+06,1.08866e+06,1.02931,10000000,25.384,131.564,3338,336601,3338
253,B_mid_truth_600k_1100k,20,108.973,3985.75,108.973,1.02146e+06,1.07362e+06,1.05107,10000000,25.384,131.965,3318,336097,3318
254,B_mid_truth_600k_1100k,20,108.973,4097.35,108.973,1.05887e+06,1.08866e+06,1.02814,10000000,25.384,131.381,3298,337748,3298
255,B_mid_truth_600k_1100k,20,108.973,4218.14,108.973,1.0234e+06,1.07362e+06,1.04907,10000000,25.384,132.299,3278,335653,3278
256,B_mid_truth_600k_1100k,20,108.973,4329.74,108.973,1.05731e+06,1.08866e+06,1.02965,10000000,25.384,131.659,3258,336649,3258
257,B_mid_truth_600k_1100k,20,108.973,4450.53,108.973,1.02429e+06,1.07359e+06,1.04813,10000000,25.384,132.198,3238,336166,3238
258,B_mid_truth_600k_1100k,20,108.973,4562.13,108.973,1.06081e+06,1.08859e+06,1.02619,10000000,25.384,131.419,3218,338225,3218
259,B_mid_truth_600k_1100k,20,108.973,4682.92,108.973,1.02228e+06,1.07344e+06,1.05005,10000000,25.384,131.929,3198,336076,3198
260,B_mid_truth_600k_1100k,20,108.973,4794.52,108.973,1.05628e+06,1.0883e+06,1.03032,10000000,25.384,131.464,3178,336573,3178
261,B_mid_truth_600k_1100k,20,108.973,4915.31,108.973,1.02217e+06,1.07283e+06,1.04956,10000000,25.384,131.724,3158,335984,3158
262,B_mid_truth_600k_1100k,20,108.973,5026.91,108.973,1.05843e+06,1.08708e+06,1.02706,10000000,25.384,130.706,3138,337893,3138
263,B_mid_truth_600k_1100k,20,108.973,5147.7,108.973,1.02191e+06,1.07025e+06,1.0473,10000000,25.384,130.386,3118,336097,3118
264,B_mid_truth_600k_1100k,20,108.973,5259.3,108.973,1.05517e+06,1.08186e+06,1.02529,10000000,25.384,128.849,3098,336895,3098
265,B_mid_truth_600k_1100k,20,108.973,5380.09,108.973,1.01754e+06,1.05899e+06,1.04074,10000000,25.384,126.679,3078,337728,3078
266,B_mid_truth_600k_1100k,20,108.973,5491.69,108.973,1.04336e+06,1.05853e+06,1.01454,10000000,25.384,122.891,3058,338185,3058
267,B_mid_truth_600k_1100k,20,108.973,5612.48,156.611,986504,1.01831e+06,1.03224,10000000,25.384,116.852,3038,336743,3038
268,B_mid_truth_600k_1100k,20,108.973,5724.08,249.173,966923,974834,1.00818,10000000,25.384,109.56,3018,339201,3018
269,B_mid_truth_600k_1100k,20,124.541,35.119,292.698,753352,724445,0.961629,10000000,37.0323,127.198,3997,151581,3997
270,B_mid_truth_600k_1100k,20,124.541,146.719,197.498,876214,885192,1.01025,10000000,37.0323,129.038,3977,141030,3978
271,B_mid_truth_600k_1100k,20,124.541,267.509,128.709,874754,899700,1.02852,10000000,37.0323,138.444,3957,139215,3957
272,B_mid_truth_600k_1100k,20,124.541,379.109,124.541,919691,924805,1.00556,10000000,37.0323,141.96,3937,140268,3937
273,B_mid_truth_600k_1100k,20,124.541,499.899,124.541,890813,918149,1.03069,10000000,37.0323,146.467,3917,139087,3918
274,B_mid_truth_600k_1100k,20,124.541,611.499,124.541,928469,940250,1.01269,10000000,37.0323,146.876,3897,139799,3898
275,B_mid_truth_600k_1100k,20,124.541,732.289,124.541,896257,925239,1.03234,10000000,37.0323,148.918,3877,139153,3877
276,B_mid_truth_600k_1100k,20,124.541,843.889,124.541,931729,943748,1.0129,10000000,37.0323,148.593,3857,139783,3857
277,B_mid_truth_600k_1100k,20,124.541,964.679,124.541,896709,926874,1.03364,10000000,37.0323,150.164,3837,139621,3837
278,B_mid_truth_600k_1100k,20,124.541,1076.28,124.541,932171,944568,1.0133,10000000,37.0323,149.185,3817,139603,3817
279,B_mid_truth_600k_1100k,20,124.541,1197.07,124.541,896947,927265,1.0338,10000000,37.0323,150.245,3797,139334,3798
280,B_mid_truth_600k_1100k,20,124.541,1308.67,124.541,929296,944765,1.01665,10000000,37.0323,149.297,3777,139794,3778
281,B_mid_truth_600k_1100k,20,124.541,1429.46,124.541,897529,927361,1.03324,10000000,37.0323,150.251,3757,139798,3757
282,B_mid_truth_600k_1100k,20,124.541,1541.06,124.541,932528,944807,1.01317,10000000,37.0323,149.284,3737,139953,3737
283,B_mid_truth_600k_1100k,20,124.541,1661.85,124.541,896684,927369,1.03422,10000000,37.0323,150.454,3717,138647,3717
284,B_mid_truth_600k_1100k,20,124.541,1773.45,124.541,931669,944807,1.0141,10000000,37.0323,149.215,3697,139994,3698
285,B_mid_truth_600k_1100k,20,124.541,1894.24,124.541,894956,927369,1.03622,10000000,37.0323,150.317,3677,138545,3678
286,B_mid_truth_600k_1100k,20,124.541,2005.84,124.541,930835,944807,1.01501,10000000,37.0323,149.543,3657,139719,3658
287,B_mid_truth_600k_1100k,20,124.541,2126.63,124.541,894422,927368,1.03683,10000000,37.0323,150.429,3637,138619,3638
288,B_mid_truth_600k_1100k,20,124.541,2238.23,124.541,933030,944808,1.01262,10000000,37.0323,149.449,3617,140190,3618
289,B_mid_truth_600k_1100k,20,124.541,2359.02,124.541,895684,927369,1.03538,10000000,37.0323,150.421,3597,138922,3597
290,B_mid_truth_600k_1100k,20,124.541,2470.62,124.541,933753,944805,1.01184,10000000,37.0323,149.039,3577,140139,3578
291,B_mid_truth_600k_1100k,20,124.541,2591.41,124.541,895983,927369,1.03503,10000000,37.0323,150.391,3557,138755,3557
292,B_mid_truth_600k_1100k,20,124.541,2703.01,124.541,932572,944807,1.01312,10000000,37.0323,149.142,3537,139962,3537
293,B_mid_truth_600k_1100k,20,124.541,2823.8,124.541,895873,927369,1.03516,10000000,37.0323,150.389,3517,139167,3518
294,B_mid_truth_600k_1100k,20,124.541,2935.4,124.541,932166,944807,1.01356,10000000,37.0323,149.371,3497,140147,3498
295,B_mid_truth_600k_1100k,20,124.541,3056.19,124.541,895829,927369,1.03521,10000000,37.0323,150.478,3477,138753,3477
296,B_mid_truth_600k_1100k,20,124.541,3167.79,124.541,929962,944807,1.01596,10000000,37.0323,149.475,3457,139576,3457
297,B_mid_truth_600k_1100k,20,124.541,3288.58,124.541,895682,927368,1.03538,10000000,37.0323,150.786,3437,138721,3437
298,B_mid_truth_600k_1100k,20,124.541,3400.18,124.541,932240,944808,1.01348,10000000,37.0323,149.338,3417,139986,3418
299,B_mid_truth_600k_1100k,20,124.541,3520.97,124.541,895335,927369,1.03578,10000000,37.0323,150.389,3397,138543,3397
300,B_mid_truth_600k_1100k,20,124.541,3632.57,124.541,931242,944805,1.01456,10000000,37.0323,149.229,3377,140356,3378
301,B_mid_truth_600k_1100k,20,124.541,3753.36,124.541,896166,927369,1.03482,10000000,37.0323,150.366,3357,139298,3358
302,B_mid_truth_600k_1100k,20,124.541,3864.96,124.541,934091,944808,1.01147,10000000,37.0323,149.083,3337,140555,3337
303,B_mid_truth_600k_1100k,20,124.541,3985.75,124.541,895843,927369,1.03519,10000000,37.0323,150.26,3317,139016,3318
304,B_mid_truth_600k_1100k,20,124.541,4097.35,124.541,933431,944807,1.01219,10000000,37.0323,149.071,3297,140340,3298
305,B_mid_truth_600k_1100k,20,124.541,4218.14,124.541,895143,927369,1.036,10000000,37.0323,150.444,3277,139101,3278
306,B_mid_truth_600k_1100k,20,124.541,4329.74,124.541,933229,944806,1.01241,10000000,37.0323,149.211,3257,140385,3257
307,B_mid_truth_600k_1100k,20,124.541,4450.53,124.541,897359,927342,1.03341,10000000,37.0323,150.302,3237,139246,3238
308,B_mid_truth_600k_1100k,20,124.541,4562.13,124.541,930594,944736,1.0152,10000000,37.0323,148.877,3217,139821,3218
309,B_mid_truth_600k_1100k,20,124.541,4682.92,124.541,895599,927196,1.03528,10000000,37.0323,150.435,3197,138973,3198
310,B_mid_truth_600k_1100k,20,124.541,4794.52,124.541,932512,944441,1.01279,10000000,37.0323,149.053,3177,139743,3178
311,B_mid_truth_600k_1100k,20,124.541,4915.31,124.541,896339,926594,1.03375,10000000,37.0323,149.677,3157,138646,3158
312,B_mid_truth_600k_1100k,20,124.541,5026.91,124.541,931566,943238,1.01253,10000000,37.0323,148.312,3137,140054,3137
313,B_mid_truth_600k_1100k,20,124.541,5147.7,124.541,896004,924019,1.03127,10000000,37.0323,148.587,3117,139097,3117
314,B_mid_truth_600k_1100k,20,124.541,5259.3,124.541,928470,938034,1.0103,10000000,37.0323,146.32,3097,139706,3098
315,B_mid_truth_600k_1100k,20,124.541,5380.09,124.541,888519,912763,1.02729,10000000,37.0323,144.611,3077,139279,3078
316,B_mid_truth_600k_1100k,20,124.541,5491.69,124.541,914259,914683,1.00046,10000000,37.0323,139.57,3057,140240,3058
317,B_mid_truth_600k_1100k,20,124.541,5612.48,167.816,858290,883870,1.0298,10000000,37.0323,133.278,3037,140147,3037
318,B_mid_truth_600k_1100k,20,124.541,5724.08,256.364,839097,833236,0.993015,10000000,37.0323,125.397,3017,142123,3018
319,B_mid_truth_600k_1100k,20,140.108,35.119,299.653,884493,880912,0.995951,10000000,25.3844,109.574,3997,348956,3997
320,B_mid_truth_600k_1100k,20,140.108,146.719,207.666,1.00442e+06,1.04015e+06,1.03557,10000000,25.3844,113.444,3977,337698,3977
321,B_mid_truth_600k_1100k,20,140.108,267.509,143.826,1.00445e+06,1.0565e+06,1.05181,10000000,25.3844,121.375,3957,336474,3957
322,B_mid_truth_600k_1100k,20,140.108,379.109,140.108,1.04971e+06,1.07548e+06,1.02455,10000000,25.3844,124.923,3937,337496,3937
323,B_mid_truth_600k_1100k,20,140.108,499.899,140.108,1.0191e+06,1.0711e+06,1.05103,10000000,25.3844,128.185,3917,336158,3917
324,B_mid_truth_600k_1100k,20,140.108,611.499,140.108,1.05911e+06,1.09091e+06,1.03003,10000000,25.3844,129.411,3897,337955,3897
325,B_mid_truth_600k_1100k,20,140.108,732.289,140.108,1.02319e+06,1.07818e+06,1.05374,10000000,25.3844,130.754,3877,336216,3877
326,B_mid_truth_600k_1100k,20,140.108,843.889,140.108,1.0614e+06,1.0944e+06,1.03109,10000000,25.3844,130.554,3857,337900,3857
327,B_mid_truth_600k_1100k,20,140.108,964.679,140.108,1.02512e+06,1.0798e+06,1.05335,10000000,25.3844,131.547,3837,335961,3837
328,B_mid_truth_600k_1100k,20,140.108,1076.28,140.108,1.05968e+06,1.09522e+06,1.03353,10000000,25.3844,131.22,3817,337263,3817
329,B_mid_truth_600k_1100k,20,140.108,1197.07,140.108,1.02376e+06,1.0802e+06,1.05513,10000000,25.3844,131.844,3797,335774,3797
330,B_mid_truth_600k_1100k,20,140.108,1308.67,140.108,1.06097e+06,1.09541e+06,1.03246,10000000,25.3844,131.23,3777,338646,3777
331,B_mid_truth_600k_1100k,20,140.108,1429.46,140.108,1.02633e+06,1.08029e+06,1.05258,10000000,25.3844,131.742,3757,337429,3757
332,B_mid_truth_600k_1100k,20,140.108,1541.06,140.108,1.0617e+06,1.09545e+06,1.0318,10000000,25.3844,131.635,3737,337175,3737
333,B_mid_truth_600k_1100k,20,140.108,1661.85,140.108,1.02449e+06,1.0803e+06,1.05447,10000000,25.3844,131.823,3717,336034,3717
334,B_mid_truth_600k_1100k,20,140.108,1773.45,140.108,1.06091e+06,1.09545e+06,1.03256,10000000,25.3844,131.695,3697,336354,3697
335,B_mid_truth_600k_1100k,20,140.108,1894.24,140.108,1.02521e+06,1.0803e+06,1.05374,10000000,25.3844,132.337,3677,335151,3677
336,B_mid_truth_600k_1100k,20,140.108,2005.84,140.108,1.06051e+06,1.09545e+06,1.03295,10000000,25.3844,131.274,3657,337672,3657
337,B_mid_truth_600k_1100k,20,140.108,2126.63,140.108,1.02503e+06,1.0803e+06,1.05392,10000000,25.3844,131.794,3637,336812,3637
338,B_mid_truth_600k_1100k,20,140.108,2238.23,140.108,1.05974e+06,1.09545e+06,1.0337,10000000,25.3844,131.52,3617,337041,3617
339,B_mid_truth_600k_1100k,20,140.108,2359.02,140.108,1.02447e+06,1.0803e+06,1.0545,10000000,25.3844,131.916,3597,336122,3597
340,B_mid_truth_600k_1100k,20,140.108,2470.62,140.108,1.06004e+06,1.09545e+06,1.03341,10000000,25.3844,131.323,3577,336584,3577
341,B_mid_truth_600k_1100k,20,140.108,2591.41,140.108,1.02612e+06,1.0803e+06,1.0528,10000000,25.3844,131.966,3557,336313,3557
342,B_mid_truth_600k_1100k,20,140.108,2703.01,140.108,1.06044e+06,1.09545e+06,1.03302,10000000,25.3844,131.511,3537,337170,3537
343,B_mid_truth_600k_1100k,20,140.108,2823.8,140.108,1.02607e+06,1.0803e+06,1.05285,10000000,25.3844,131.915,3517,336016,3517
344,B_mid_truth_600k_1100k,20,140.108,2935.4,140.108,1.06094e+06,1.09545e+06,1.03253,10000000,25.3844,131.616,3497,337667,3497
345,B_mid_truth_600k_1100k,20,140.108,3056.19,140.108,1.02482e+06,1.0803e+06,1.05413,10000000,25.3844,131.873,3477,336009,3477
346,B_mid_truth_600k_1100k,20,140.108,3167.79,140.108,1.06075e+06,1.09545e+06,1.03272,10000000,25.3844,131.365,3457,337482,3457
347,B_mid_truth_600k_1100k,20,140.108,3288.58,140.108,1.02404e+06,1.0803e+06,1.05494,10000000,25.3844,131.568,3437,336538,3437
348,B_mid_truth_600k_1100k,20,140.108,3400.18,140.108,1.06219e+06,1.09545e+06,1.03132,10000000,25.3844,131.322,3417,338066,3417
349,B_mid_truth_600k_1100k,20,140.108,3520.97,140.108,1.02652e+06,1.0803e+06,1.05239,10000000,25.3844,131.843,3397,337478,3397
350,B_mid_truth_600k_1100k,20,140.108,3632.57,140.108,1.06165e+06,1.09545e+06,1.03184,10000000,25.3844,131.536,3377,337835,3377
351,B_mid_truth_600k_1100k,20,140.108,3753.36,140.108,1.02558e+06,1.0803e+06,1.05336,10000000,25.3844,131.679,3357,336650,3357
352,B_mid_truth_600k_1100k,20,140.108,3864.96,140.108,1.06075e+06,1.09545e+06,1.03271,10000000,25.3844,131.454,3337,337616,3337
353,B_mid_truth_600k_1100k,20,140.108,3985.75,140.108,1.02569e+06,1.0803e+06,1.05324,10000000,25.3844,131.867,3317,336132,3317
354,B_mid_truth_600k_1100k,20,140.108,4097.35,140.108,1.06088e+06,1.09545e+06,1.03259,10000000,25.3844,131.578,3297,337170,3297
355,B_mid_truth_600k_1100k,20,140.108,4218.14,140.108,1.02342e+06,1.0803e+06,1.05558,10000000,25.3844,131.75,3277,335758,3277
356,B_mid_truth_600k_1100k,20,140.108,4329.74,140.108,1.06023e+06,1.09545e+06,1.03322,10000000,25.3844,131.392,3257,336786,3257
357,B_mid_truth_600k_1100k,20,140.108,4450.53,140.108,1.02495e+06,1.08027e+06,1.05398,10000000,25.3844,131.793,3237,336534,3237
358,B_mid_truth_600k_1100k,20,140.108,4562.13,140.108,1.06042e+06,1.09538e+06,1.03297,10000000,25.3844,131.576,3217,337182,3217
359,B_mid_truth_600k_1100k,20,140.108,4682.92,140.108,1.02487e+06,1.08013e+06,1.05392,10000000,25.3844,131.519,3197,337038,3197
360,B_mid_truth_600k_1100k,20,140.108,4794.52,140.108,1.05918e+06,1.09509e+06,1.03391,10000000,25.3844,131.162,3177,337366,3177
361,B_mid_truth_600k_1100k,20,140.108,4915.31,140.108,1.02693e+06,1.07953e+06,1.05122,10000000,25.3844,131.768,3157,336711,3157
362,B_mid_truth_600k_1100k,20,140.108,5026.91,140.108,1.06014e+06,1.09389e+06,1.03184,10000000,25.3844,130.727,3137,336609,3137
363,B_mid_truth_600k_1100k,20,140.108,5147.7,140.108,1.02145e+06,1.07696e+06,1.05434,10000000,25.3844,130.41,3117,334596,3117
364,B_mid_truth_600k_1100k,20,140.108,5259.3,140.108,1.05763e+06,1.0887e+06,1.02938,10000000,25.3844,128.631,3097,337451,3097
365,B_mid_truth_600k_1100k,20,140.108,5380.09,140.108,1.01746e+06,1.06572e+06,1.04743,10000000,25.3844,126.819,3077,335522,3077
